Reporter Identifier	VALUE
A_52_P1148433	-6.6594067
A_52_P1148558	-6.51151
A_52_P1148634	-5.9703836
A_52_P1148677	-6.6183476
A_52_P1148742	-2.2765174
A_52_P114875	-6.48322
A_52_P1148772	-4.939271
A_52_P1148791	-5.9062366
A_52_P1148855	-2.8532481
A_52_P114889	-4.9443216
A_52_P114905	-6.126155
A_52_P1149128	-5.157479
A_52_P1149183	-6.6859126
A_52_P1149257	-6.057763
A_52_P11494	-3.4897346
A_52_P1149594	-0.17095184
A_52_P114962	-6.541435
A_52_P1149693	-5.9881945
A_52_P115091	-3.016378
A_52_P11510	-3.2808146
A_52_P115191	5.899067
A_52_P115234	-3.0157871
A_52_P1152469	-0.8590994
A_52_P1152529	-6.684787
A_52_P115253	-2.157124
A_52_P115284	-6.504524
A_52_P11529	-4.864607
A_52_P115292	-2.3840775
A_52_P115369	-6.682086
A_52_P115402	1.0765657
A_52_P115433	-6.5679283
A_52_P1154755	-6.597888
A_52_P115541	-4.6356487
A_52_P1155474	-2.745821
A_52_P1155576	-6.490537
A_52_P115565	-5.9300623
A_52_P1155656	-6.671321
A_52_P1155674	-1.0905819
A_52_P1155733	-6.671565
A_52_P1155746	-3.7758265
A_52_P115579	-2.0659819
A_52_P1155859	-6.383059
A_52_P1155870	-6.551096
A_52_P1155933	-6.611653
A_52_P1155947	-6.617911
A_52_P1155986	-6.5589714
A_52_P1156024	-6.590535
A_52_P1156034	-6.6186857
A_52_P1156077	-6.514967
A_52_P1156085	-6.1929326
A_52_P1156108	-4.4679155
A_52_P1156121	-6.6378717
A_52_P1156127	-2.1627145
A_52_P1156169	-6.6248655
A_52_P1156219	-6.4149528
A_52_P1156254	-5.449723
A_52_P1156269	-6.6007404
A_52_P1156279	-3.817699
A_52_P11563	-3.4369588
A_52_P1156327	-3.0978255
A_52_P1156367	-6.3261766
A_52_P115638	-3.7418303
A_52_P1156382	-6.508527
A_52_P1156415	-3.9822454
A_52_P1156435	-6.6539426
A_52_P1156465	-3.1185393
A_52_P1156498	-4.5493474
A_52_P1156549	-4.3499618
A_52_P1156556	-6.5446134
A_52_P1156565	-6.6553335
A_52_P1156578	-6.5777845
A_52_P1156597	-6.381662
A_52_P1156618	-6.6462317
A_52_P1156658	-6.594491
A_52_P1156722	-6.6148925
A_52_P1156757	-2.0633025
A_52_P1156808	-6.568838
A_52_P1156816	-2.6092415
A_52_P1156832	-6.6773767
A_52_P1156853	-6.4591427
A_52_P1156864	-6.6756697
A_52_P1156932	-2.6799765
A_52_P1156957	-6.4219255
A_52_P1157176	-3.0408201
A_52_P1157253	-5.730647
A_52_P1157511	-3.4034543
A_52_P1157520	-0.58697414
A_52_P1157548	-5.346637
A_52_P11576	2.8504782
A_52_P115763	-2.504077
A_52_P115787	-2.3444285
A_52_P1157979	2.8306818
A_52_P11581	-4.865095
A_52_P1158254	-6.5062437
A_52_P115845	-0.15865803
A_52_P115883	-6.5223417
A_52_P115950	-5.5451503
A_52_P115967	-6.437655
A_52_P11598	-6.6309905
A_52_P115996	-0.4531994
A_52_P116006	-5.0359683
A_52_P116018	-0.13933468
A_52_P116024	-1.7734094
A_52_P116071	-6.6064177
A_52_P116102	0.65785027
A_52_P116120	-5.626688
A_52_P116134	3.39888
A_52_P116159	-3.995597
A_52_P11618	-3.1463366
A_52_P116184	-6.6628795
A_52_P116192	-1.3706579
A_52_P116204	-0.10473251
A_52_P116249	-3.7187047
A_52_P116253	-3.8203344
A_52_P116264	-1.8431916
A_52_P1162797	-6.544858
A_52_P1162808	-6.651965
A_52_P116298	-4.570395
A_52_P116327	-6.646869
A_52_P1163468	-6.337532
A_52_P1163494	-6.669774
A_52_P1163526	-6.4598584
A_52_P1163599	-6.6747017
A_52_P1163607	-6.6375556
A_52_P1163666	-2.937912
A_52_P1163677	-6.6277723
A_52_P1163687	-6.5768137
A_52_P1163703	-4.516256
A_52_P116372	-2.1414828
A_52_P1163810	-2.6212268
A_52_P1163837	-6.6359506
A_52_P116384	2.575717
A_52_P1163884	-6.671341
A_52_P1163890	-6.5674267
A_52_P1163917	-4.9778404
A_52_P1163933	-6.574317
A_52_P1164032	-5.5390244
A_52_P1164045	-6.6696033
A_52_P1164051	-2.369413
A_52_P1164065	-4.702778
A_52_P1164102	-6.5882454
A_52_P1164120	-6.2958117
A_52_P1164127	-5.570484
A_52_P1164184	-6.539629
A_52_P1164274	-6.6136107
A_52_P1164289	-6.662509
A_52_P1164309	-6.5574775
A_52_P1164335	-6.668061
A_52_P1164452	-6.647192
A_52_P1164457	-6.6335735
A_52_P1164479	-6.6747313
A_52_P1164549	-6.555769
A_52_P1164606	-3.5549264
A_52_P1164632	-6.6494555
A_52_P1164643	-5.067954
A_52_P116473	-3.736627
A_52_P1164770	-5.157584
A_52_P1164828	-6.5853252
A_52_P1164839	-4.316749
A_52_P1164937	-6.654747
A_52_P1165006	-6.3570795
A_52_P116501	-4.05988
A_52_P1165070	-6.461132
A_52_P1165294	-4.2695174
A_52_P1165644	-0.263237
A_52_P1165687	-5.4671125
A_52_P1165847	-5.413204
A_52_P116628	-0.23609924
A_52_P116704	1.3648281
A_52_P116811	-6.3627257
A_52_P116822	-6.4231224
A_52_P11683	-6.485363
A_52_P116896	-0.5543661
A_52_P116919	-5.57843
A_52_P1169238	-6.4898386
A_52_P116973	-6.6413307
A_52_P117029	-2.149044
A_52_P1170786	-2.923174
A_52_P1170840	-4.626871
A_52_P117085	-6.5636835
A_52_P1170886	-6.582327
A_52_P117090	-6.593809
A_52_P1171087	-4.712461
A_52_P1171511	-6.40148
A_52_P1171547	-3.7561016
A_52_P1171561	-6.022273
A_52_P1171612	-6.558819
A_52_P1171614	-4.467754
A_52_P1171624	-6.5372877
A_52_P1171681	-5.5122623
A_52_P1171706	-6.3986454
A_52_P1171757	-6.6419635
A_52_P1171783	-6.6664543
A_52_P1171803	-6.6757307
A_52_P1171934	-2.705422
A_52_P117197	-2.4267879
A_52_P1171974	-6.5809097
A_52_P1171983	-3.4753094
A_52_P1172018	-6.6525507
A_52_P1172036	-6.669232
A_52_P1172063	-4.912932
A_52_P1172165	-6.4351864
A_52_P1172202	-6.487359
A_52_P117221	-1.7303133
A_52_P1172227	-0.007056236
A_52_P1172234	-6.682165
A_52_P1172265	-6.6087866
A_52_P1172313	-0.05536747
A_52_P1172358	-1.410975
A_52_P1172382	-1.8140273
A_52_P1172401	-6.626395
A_52_P1172407	-6.6567364
A_52_P1172440	-6.526923
A_52_P1172444	-4.8985577
A_52_P1172479	-6.588502
A_52_P1172548	-3.765121
A_52_P1172563	-6.455106
A_52_P1172574	-6.464543
A_52_P1172590	-6.6634817
A_52_P1172620	-6.57825
A_52_P1172630	-6.6160617
A_52_P1172633	-2.7444468
A_52_P1172661	-6.6402783
A_52_P1172709	-6.61349
A_52_P117271	-6.4829993
A_52_P1172752	-6.5115747
A_52_P1172782	-6.2055783
A_52_P117282	-5.4579515
A_52_P1172855	-6.5050764
A_52_P1172884	-2.7258449
A_52_P1172895	-5.1449447
A_52_P117294	-3.8711224
A_52_P1172945	-6.6640406
A_52_P1172972	3.9613647
A_52_P117313	-4.1246552
A_52_P117325	-0.94689274
A_52_P1173329	-1.7641182
A_52_P117334	1.7795973
A_52_P117352	-2.2927756
A_52_P1173559	-6.661221
A_52_P117375	-0.7514839
A_52_P1173798	-5.377201
A_52_P117393	-5.754554
A_52_P1173999	4.0871115
A_52_P1174	-3.4466286
A_52_P117408	-1.6315532
A_52_P117420	0.75681114
A_52_P117482	-1.4301062
A_52_P117491	-6.663701
A_52_P117502	-3.029201
A_52_P117510	-6.499545
A_52_P117531	-3.4189296
A_52_P117536	-0.56487083
A_52_P1175491	0.81495476
A_52_P117566	0.8917408
A_52_P117569	-0.36798573
A_52_P117576	-2.4577146
A_52_P117601	-6.6122446
A_52_P11766	2.2113285
A_52_P117742	-6.624442
A_52_P117771	-4.9579463
A_52_P117821	6.0817432
A_52_P117834	-6.556497
A_52_P1178840	-6.6038637
A_52_P1178881	-6.46657
A_52_P117892	-1.1629362
A_52_P117920	-3.9318314
A_52_P117922	-3.4123163
A_52_P117945	-6.644306
A_52_P1179483	-6.5759106
A_52_P1179549	-5.2698164
A_52_P1179569	-6.6616426
A_52_P1179609	-5.0884614
A_52_P117966	2.5517893
A_52_P1179742	-6.45736
A_52_P1179775	-6.6059012
A_52_P1179787	-6.657238
A_52_P1179800	-6.649332
A_52_P1179834	-6.554461
A_52_P1179854	-6.098483
A_52_P1179878	-2.3055973
A_52_P1179888	-6.380455
A_52_P1179890	-6.6710644
A_52_P1179988	-6.6091976
A_52_P117999	-1.4759445
A_52_P11800	-6.4848986
A_52_P1180010	-5.87274
A_52_P1180050	-1.9255023
A_52_P1180111	-6.666603
A_52_P1180166	-6.5482135
A_52_P1180199	-6.466147
A_52_P1180220	-6.5889535
A_52_P1180232	-6.669791
A_52_P1180242	-6.674508
A_52_P1180253	-6.4997797
A_52_P1180267	-5.108923
A_52_P1180315	-4.5611653
A_52_P1180325	-6.48336
A_52_P1180340	-6.2394323
A_52_P1180358	-6.465904
A_52_P1180378	-6.558982
A_52_P1180390	-4.523144
A_52_P1180433	-6.667536
A_52_P1180449	-2.169838
A_52_P1180468	-6.639849
A_52_P1180481	-6.5308905
A_52_P1180506	-6.5910015
A_52_P1180575	-3.398541
A_52_P1180647	-6.621832
A_52_P1180652	-6.568226
A_52_P1180673	-6.3890915
A_52_P1180751	-6.380455
A_52_P1180792	-2.282456
A_52_P1180839	-6.665184
A_52_P1180904	-6.2681484
A_52_P1180928	-6.5618534
A_52_P1180933	-6.0257635
A_52_P118100	2.5615377
A_52_P1181112	-2.4704866
A_52_P1181142	-4.5742564
A_52_P118138	-1.8899579
A_52_P1181407	-3.8000574
A_52_P118161	0.81726456
A_52_P11817	-2.2079067
A_52_P1182012	5.600095
A_52_P118244	-6.673451
A_52_P118264	-4.8930693
A_52_P118310	-3.731793
A_52_P118323	-6.5108414
A_52_P11833	2.502057
A_52_P118356	-6.575405
A_52_P118390	-0.42891598
A_52_P1183904	-4.3440814
A_52_P1184000	-0.6637964
A_52_P118461	0.77630424
A_52_P118495	-1.4762225
A_52_P118516	-2.7379994
A_52_P118521	-4.375121
A_52_P118560	-6.648015
A_52_P118591	-1.3506055
A_52_P118624	-5.9810658
A_52_P118638	0.19673252
A_52_P118640	4.0596247
A_52_P1186875	-4.750741
A_52_P118706	-3.8726702
A_52_P1187549	-5.832453
A_52_P118756	1.7399387
A_52_P1187645	-6.63208
A_52_P1187681	-6.635318
A_52_P1187697	-1.7300124
A_52_P118771	-6.6278305
A_52_P1187714	-3.478826
A_52_P1187786	-6.670664
A_52_P1187851	-6.502734
A_52_P1187859	-3.2129245
A_52_P1187863	-5.1525273
A_52_P1187893	-6.4583826
A_52_P1187915	-6.5327773
A_52_P118792	-6.453621
A_52_P1187949	-6.5856915
A_52_P1188028	-4.705015
A_52_P1188085	-6.5171585
A_52_P1188114	-6.3878126
A_52_P1188123	-6.418285
A_52_P1188139	-6.6761637
A_52_P1188145	-6.6347504
A_52_P1188177	-6.656267
A_52_P1188189	-6.6657696
A_52_P1188205	-4.632034
A_52_P1188218	-6.6541567
A_52_P118822	-6.073484
A_52_P1188270	-6.3826404
A_52_P1188322	-6.6419473
A_52_P1188397	-6.4703283
A_52_P1188470	-6.427018
A_52_P1188540	-4.2448
A_52_P1188576	-6.6418743
A_52_P1188598	-6.4943147
A_52_P1188614	-6.6714983
A_52_P1188668	-3.015305
A_52_P1188723	-3.0848665
A_52_P1188744	-6.5776873
A_52_P1188760	-6.6778507
A_52_P1188835	-6.505294
A_52_P1188845	-6.6161537
A_52_P1188907	-3.7090316
A_52_P1189049	-6.6686015
A_52_P1189070	-3.7841053
A_52_P1189114	-5.5564146
A_52_P1189140	-1.3363853
A_52_P118958	2.0563555
A_52_P118970	1.6800013
A_52_P1189908	-6.5999994
A_52_P119007	-5.6497154
A_52_P11901	-6.580823
A_52_P1190151	-6.4521656
A_52_P119039	-2.7377415
A_52_P119060	-1.5805678
A_52_P119082	0.10500908
A_52_P119117	3.611229
A_52_P119128	-2.1807427
A_52_P119187	-1.8853774
A_52_P11920	-4.8717165
A_52_P119258	-5.204094
A_52_P119290	-2.027206
A_52_P119301	-2.5726972
A_52_P1193423	-4.3363338
A_52_P119350	-0.52484226
A_52_P119393	3.0014
A_52_P1194572	-4.726883
A_52_P1194875	-1.5876498
A_52_P1194909	-6.5719514
A_52_P119510	-4.323884
A_52_P1195461	-6.609927
A_52_P1195522	-6.6371794
A_52_P119553	-2.8574677
A_52_P1195619	-6.703882
A_52_P1195650	-6.606943
A_52_P1195662	-6.630062
A_52_P1195676	-6.65901
A_52_P1195706	-6.4665704
A_52_P1195718	-6.5953617
A_52_P1195722	-6.539115
A_52_P1195732	-6.631873
A_52_P1195763	-1.2585411
A_52_P1195769	-6.5898814
A_52_P1195836	-6.6399403
A_52_P1195858	-6.68044
A_52_P1195866	-6.6321125
A_52_P11959	-0.84175587
A_52_P1195951	-5.4365234
A_52_P1195993	-6.6663904
A_52_P1196019	-6.6674623
A_52_P1196125	-6.4797726
A_52_P1196159	-6.5552864
A_52_P1196187	-6.6669226
A_52_P1196325	-3.609805
A_52_P1196354	-1.9858813
A_52_P1196431	-5.7790003
A_52_P1196439	-6.6115623
A_52_P1196573	-6.5403533
A_52_P1196582	-6.5019784
A_52_P1196617	-3.6520176
A_52_P1196662	-6.637869
A_52_P1196713	-6.5360346
A_52_P119672	-0.8010044
A_52_P1196729	-6.529854
A_52_P1196751	-3.4790998
A_52_P1196772	2.0215807
A_52_P1196831	0.71767807
A_52_P1196846	-5.4152718
A_52_P1196871	-6.629732
A_52_P1196882	-6.637431
A_52_P1196900	-2.5119495
A_52_P1196922	-6.4955983
A_52_P11970	-6.5932384
A_52_P1197192	-3.4276977
A_52_P1197206	-0.51286983
A_52_P119721	-1.5275426
A_52_P1197466	-2.890555
A_52_P1197518	-2.368719
A_52_P1197577	-3.947547
A_52_P1197653	-4.213027
A_52_P1197795	-6.6085787
A_52_P1197913	-0.67329884
A_52_P119792	-6.4196243
A_52_P1197950	0.28733826
A_52_P119814	-3.5320382
A_52_P119830	0.16990185
A_52_P119883	1.8944273
A_52_P119933	-5.8558693
A_52_P119947	-4.790247
A_52_P119962	-6.544852
A_52_P119972	-0.22081757
A_52_P119981	-3.9074206
A_52_P119997	0.09922886
A_52_P12001	1.3722706
A_52_P120022	3.02E-04
A_52_P120037	-0.8351784
A_52_P1200510	-1.3216009
A_52_P120055	-0.67193985
A_52_P120066	-1.8866358
A_52_P120093	-4.340184
A_52_P120122	-3.3074741
A_52_P120132	-6.6673045
A_52_P120140	-2.0940504
A_52_P120168	-1.9721756
A_52_P120228	-3.107379
A_52_P12023	-6.6790376
A_52_P120233	-2.803937
A_52_P1202828	-4.87136
A_52_P120424	4.516651
A_52_P120510	-4.6870155
A_52_P120612	-5.0783224
A_52_P120655	-5.4898763
A_52_P120680	1.6586561
A_52_P120719	-6.6488557
A_52_P120740	0.5980959
A_52_P120774	-6.5392303
A_52_P120803	-5.841399
A_52_P120813	-6.5040035
A_52_P120842	-0.20625114
A_52_P120870	-6.5688133
A_52_P120904	-0.71179867
A_52_P120925	-1.1695185
A_52_P120958	-2.3738708
A_52_P120968	2.250019
A_52_P120988	-6.535777
A_52_P121	1.8597765
A_52_P121015	-6.655801
A_52_P121035	-0.30529785
A_52_P121045	-6.4450226
A_52_P121051	4.360732
A_52_P121087	-0.7986822
A_52_P121093	-6.5938096
A_52_P121105	-4.0558023
A_52_P121110	-4.8399954
A_52_P121131	-4.253627
A_52_P121135	-4.3610525
A_52_P121155	-2.146853
A_52_P121192	-0.8991089
A_52_P121333	-2.4463358
A_52_P121342	-6.6332436
A_52_P121356	-5.1712666
A_52_P121437	-6.63898
A_52_P12144	-6.6794634
A_52_P121440	-6.631809
A_52_P121468	-6.4842253
A_52_P121486	-6.487982
A_52_P121491	-3.7936707
A_52_P121502	-3.2050185
A_52_P121525	-3.2300324
A_52_P121530	-2.860673
A_52_P121553	-6.6145296
A_52_P121641	1.4438381
A_52_P121675	-0.40765667
A_52_P121683	-6.4024434
A_52_P121692	1.0259705
A_52_P121703	-2.580186
A_52_P121720	-5.5693264
A_52_P121753	-6.667611
A_52_P121761	-2.0250678
A_52_P121800	-6.413048
A_52_P12181	-0.8207798
A_52_P121812	-1.2567692
A_52_P121903	-6.6435423
A_52_P121916	-3.4354386
A_52_P121942	-4.253863
A_52_P121960	7.026885
A_52_P121978	-6.377458
A_52_P122054	1.3001013
A_52_P122154	-6.553295
A_52_P122182	-4.3919477
A_52_P122234	5.0038605
A_52_P122255	-5.3430185
A_52_P122393	-4.021984
A_52_P12243	-0.10974121
A_52_P122461	-4.590791
A_52_P122572	-3.5444546
A_52_P122590	-6.511031
A_52_P12263	-1.9034767
A_52_P122649	-6.626253
A_52_P122654	-6.0242386
A_52_P122664	-2.389401
A_52_P122673	-0.3296976
A_52_P122696	1.8809948
A_52_P122805	-4.774397
A_52_P122819	-6.508975
A_52_P122822	-4.8233023
A_52_P12283	1.4140024
A_52_P122830	1.9556074
A_52_P122843	-2.3535604
A_52_P122867	-1.3508692
A_52_P122871	-2.6976562
A_52_P122891	-5.39415
A_52_P123018	2.223898
A_52_P123230	-6.5172024
A_52_P123238	-2.9784598
A_52_P123252	-1.8233709
A_52_P123268	6.7417974
A_52_P123292	-6.6664724
A_52_P123315	4.1861544
A_52_P123341	-1.4953408
A_52_P123354	1.6931038
A_52_P123371	-6.4482083
A_52_P123384	3.420329
A_52_P123400	0.45871067
A_52_P123459	1.1895838
A_52_P12346	7.06497
A_52_P123485	6.234968
A_52_P123522	-5.7103186
A_52_P123655	-6.6469784
A_52_P123665	1.0637999
A_52_P123693	5.4790382
A_52_P123709	-1.2276988
A_52_P123716	-6.5306854
A_52_P123738	0.040257454
A_52_P123772	-6.3947124
A_52_P123794	-4.719884
A_52_P123843	-1.8069105
A_52_P123864	-0.56572056
A_52_P123888	-6.401299
A_52_P123924	-4.1379104
A_52_P123944	-2.4466243
A_52_P123956	-6.5281096
A_52_P12403	-6.513526
A_52_P124046	1.6273775
A_52_P124074	-5.677763
A_52_P124083	-1.8113108
A_52_P124097	-1.8747191
A_52_P124105	0.53312683
A_52_P124121	-2.285612
A_52_P124126	-5.1513367
A_52_P124137	-6.666419
A_52_P124145	0.19179726
A_52_P124173	-1.3570323
A_52_P124183	-6.70874
A_52_P124195	-5.707688
A_52_P124219	-6.617361
A_52_P124231	-6.410919
A_52_P124247	0.68791294
A_52_P124264	1.815362
A_52_P124279	-1.0335116
A_52_P124320	-2.2430086
A_52_P124352	-4.980824
A_52_P124429	2.1236515
A_52_P124440	-3.778338
A_52_P124472	-6.2128334
A_52_P124488	-6.6856403
A_52_P124500	-6.588105
A_52_P124526	-5.8530564
A_52_P124582	-6.651299
A_52_P124665	-5.9415703
A_52_P124734	-6.5492797
A_52_P12481	-2.0341601
A_52_P124812	-1.0820789
A_52_P124887	-3.6219168
A_52_P125172	-3.1574988
A_52_P125253	-3.8416996
A_52_P125324	-6.5421724
A_52_P125350	0.97695637
A_52_P125354	0.77594566
A_52_P125363	-3.9475393
A_52_P125429	-6.574624
A_52_P125467	-6.564104
A_52_P125485	-6.6337657
A_52_P125494	-0.22890663
A_52_P125523	-5.988349
A_52_P125533	-1.7991991
A_52_P125550	-0.9636035
A_52_P125568	-0.44738293
A_52_P125636	-6.676298
A_52_P125795	-5.6802683
A_52_P125838	-6.4206467
A_52_P125897	-6.513674
A_52_P12590	-3.701724
A_52_P125954	-4.8871474
A_52_P125993	0.70353603
A_52_P12604	0.7750673
A_52_P126045	-1.0696688
A_52_P126055	0.59442425
A_52_P126070	-1.9509654
A_52_P126111	-4.9460974
A_52_P126132	-6.5410633
A_52_P126146	-0.9590378
A_52_P126158	1.1437941
A_52_P126162	7.386071
A_52_P12623	-4.6148734
A_52_P126238	0.028362274
A_52_P126266	0.6071539
A_52_P126274	-6.6910787
A_52_P126394	-6.177976
A_52_P126403	-6.6302996
A_52_P126417	-6.484906
A_52_P126427	-5.6754065
A_52_P126513	-1.5479584
A_52_P126521	-5.312334
A_52_P126596	-4.1978827
A_52_P126663	-6.47121
A_52_P126687	-4.952264
A_52_P126720	-2.1591692
A_52_P126728	-4.8031816
A_52_P126782	-6.5271673
A_52_P126825	1.879096
A_52_P126868	-3.1017818
A_52_P126984	-5.411915
A_52_P127012	-2.5523248
A_52_P127024	-1.4978509
A_52_P127051	-5.919728
A_52_P127069	-2.1736178
A_52_P12707	-6.405202
A_52_P127115	-0.8491583
A_52_P127130	-3.548636
A_52_P127133	-6.573469
A_52_P127184	-6.590072
A_52_P127206	-4.551685
A_52_P127239	-2.3830566
A_52_P127270	-6.1361833
A_52_P127280	-6.1725435
A_52_P127325	-4.541622
A_52_P127335	-6.0113277
A_52_P127358	-1.063014
A_52_P127362	3.7752419
A_52_P127386	-6.459671
A_52_P12739	-5.2853
A_52_P127459	-2.3546371
A_52_P127465	-3.1073046
A_52_P127513	2.194188
A_52_P127569	-4.6316423
A_52_P127572	-6.3860555
A_52_P127643	2.9945488
A_52_P127682	-1.6023922
A_52_P127720	-5.454653
A_52_P127776	-6.6806035
A_52_P127813	-6.3141546
A_52_P127823	-1.3743553
A_52_P127842	-3.322774
A_52_P127877	-6.664454
A_52_P127892	0.9399357
A_52_P127925	-5.586779
A_52_P127932	-1.1900954
A_52_P128032	-1.7512131
A_52_P128044	-6.6538544
A_52_P12806	7.7452536
A_52_P128068	-1.6629686
A_52_P128095	3.5302563
A_52_P128134	-6.6282086
A_52_P128180	-6.6371994
A_52_P128262	-1.0930638
A_52_P128283	2.2571707
A_52_P128306	-4.659165
A_52_P12831	-2.9760094
A_52_P128356	-1.0211325
A_52_P12840	-5.1575003
A_52_P12855	-6.470874
A_52_P128612	-3.925727
A_52_P12869	-1.8975496
A_52_P128691	-5.7078876
A_52_P128692	-6.269925
A_52_P128734	-3.1354342
A_52_P12877	5.787018
A_52_P128818	-3.3759036
A_52_P128906	-0.17049313
A_52_P128935	-1.9969816
A_52_P128951	0.5009184
A_52_P128964	1.4125147
A_52_P128968	0.21035194
A_52_P128982	0.7746124
A_52_P128999	-2.5504227
A_52_P129056	-6.6417375
A_52_P129114	-0.29601192
A_52_P129131	-6.544182
A_52_P129140	-2.954782
A_52_P129183	-5.4616356
A_52_P12919	-1.414916
A_52_P129238	-6.6619315
A_52_P129354	-2.650836
A_52_P129388	-6.6431017
A_52_P129401	-6.64551
A_52_P12942	-4.7186527
A_52_P129428	-5.099205
A_52_P129443	1.2223063
A_52_P129456	-2.2115235
A_52_P129486	-6.4792557
A_52_P129500	-6.6158037
A_52_P129547	-6.6475873
A_52_P129590	-0.8497944
A_52_P129615	-6.684458
A_52_P129624	-6.5937386
A_52_P129665	-6.665228
A_52_P129672	-6.3645306
A_52_P129697	-2.3893442
A_52_P129706	-6.1334314
A_52_P129756	1.3277693
A_52_P129867	-1.6383162
A_52_P130044	-0.49138546
A_52_P130079	0.56679916
A_52_P130165	-6.6654844
A_52_P130185	-2.4883852
A_52_P130196	-0.16034222
A_52_P130276	-6.514045
A_52_P130362	-5.4545627
A_52_P130415	-1.1478195
A_52_P130423	-6.6171913
A_52_P130456	-2.123477
A_52_P130490	6.8155746
A_52_P130570	-6.5720816
A_52_P130578	-6.2294207
A_52_P130596	-3.222886
A_52_P130639	-6.5094643
A_52_P130642	-4.82432
A_52_P130663	-6.6681557
A_52_P130686	-2.4805999
A_52_P130727	-4.910178
A_52_P130787	-3.4514432
A_52_P130814	-3.0053382
A_52_P130835	-0.9054527
A_52_P130899	-2.2260013
A_52_P130907	-5.6947107
A_52_P130912	-5.1267824
A_52_P130952	-3.8701463
A_52_P130961	-3.4644284
A_52_P130972	-2.2098308
A_52_P130982	-3.2751899
A_52_P131062	-4.85153
A_52_P13109	-2.7505794
A_52_P131249	-2.5753794
A_52_P131254	6.644452
A_52_P131331	-6.5570683
A_52_P131353	-5.3208914
A_52_P131367	-3.4482346
A_52_P131372	8.039254
A_52_P131418	-0.9686289
A_52_P131423	-4.2050576
A_52_P131458	-2.569055
A_52_P131466	-1.6914644
A_52_P131476	-1.4083486
A_52_P131490	1.2151632
A_52_P131509	0.17056274
A_52_P13153	-6.4294834
A_52_P131548	0.7203779
A_52_P131559	1.4923201
A_52_P131584	-4.126204
A_52_P131624	-4.0179086
A_52_P131663	-6.6218185
A_52_P131672	2.684823
A_52_P131752	-6.6695495
A_52_P131778	-0.34502983
A_52_P131812	1.6984138
A_52_P131836	4.1471653
A_52_P131855	-6.484199
A_52_P131891	-2.7413797
A_52_P131915	1.4414864
A_52_P131972	-2.3667502
A_52_P131997	-1.3654003
A_52_P132028	-3.2820048
A_52_P132055	-5.690092
A_52_P132074	-6.6782656
A_52_P132102	0.12802029
A_52_P132137	-5.5802183
A_52_P132154	-4.139594
A_52_P13216	-0.6101408
A_52_P132165	4.6699266
A_52_P132174	-6.5541315
A_52_P132229	3.0220985
A_52_P132240	-2.445754
A_52_P132334	-0.15017033
A_52_P132353	-2.834566
A_52_P132407	-6.6457767
A_52_P132507	-0.73793125
A_52_P132554	-2.6977968
A_52_P132574	-6.701229
A_52_P132591	-6.629512
A_52_P132608	-2.7005987
A_52_P132612	2.7696514
A_52_P132761	-3.8329978
A_52_P132791	-3.9950237
A_52_P132792	-4.971607
A_52_P132983	6.1697426
A_52_P1330	0.6730766
A_52_P133016	-1.1514344
A_52_P13305	-3.3134885
A_52_P133172	-0.20542336
A_52_P13326	-5.001745
A_52_P1333	1.7641773
A_52_P13333	-5.3441143
A_52_P133333	-5.263194
A_52_P13337	-1.4326935
A_52_P133436	1.1043406
A_52_P133458	-0.6676569
A_52_P133538	-5.6481686
A_52_P133578	-3.3684392
A_52_P133594	-6.657087
A_52_P133607	-5.009561
A_52_P133626	-6.471389
A_52_P13365	-5.6131735
A_52_P133839	-6.544654
A_52_P13389	-4.0495296
A_52_P133965	-1.0525169
A_52_P133994	-1.468792
A_52_P134003	-6.5958824
A_52_P134023	-6.0685663
A_52_P134041	-3.5295072
A_52_P134052	-5.290471
A_52_P134075	1.005209
A_52_P134083	0.84733295
A_52_P134141	1.0898294
A_52_P134146	0.8502283
A_52_P134158	1.1238337
A_52_P134170	-1.0035791
A_52_P134195	-6.5407834
A_52_P134228	0.3604927
A_52_P1343	-4.8038383
A_52_P134305	-6.294238
A_52_P134317	-4.141827
A_52_P134341	-4.2762547
A_52_P13436	1.4534683
A_52_P134381	0.88578224
A_52_P134382	8.951764
A_52_P134415	-2.4146156
A_52_P134455	-6.0716996
A_52_P13448	5.310505
A_52_P134530	-6.5490294
A_52_P134556	0.8185692
A_52_P134598	-1.6820011
A_52_P134621	-6.508153
A_52_P134639	-1.5911646
A_52_P134642	-4.6707554
A_52_P134666	1.9694338
A_52_P134680	-2.1396809
A_52_P134762	-5.744212
A_52_P134796	-3.8072424
A_52_P134830	-4.2318645
A_52_P134874	-1.2921138
A_52_P134899	-1.9806137
A_52_P134906	0.9227257
A_52_P134914	-3.3210702
A_52_P134924	-0.4231186
A_52_P134966	-4.4659176
A_52_P134988	-0.07994747
A_52_P135000	-6.606001
A_52_P135022	1.926487
A_52_P135078	-2.4037428
A_52_P135149	-6.604522
A_52_P135155	-1.5548587
A_52_P135175	1.9016008
A_52_P135185	-1.2382398
A_52_P135198	-5.4448743
A_52_P135216	-4.614086
A_52_P135263	-6.6682215
A_52_P135276	-0.8775034
A_52_P135282	-4.218406
A_52_P135313	-6.5975714
A_52_P13537	3.7584667
A_52_P135392	4.1225443
A_52_P135398	2.7638578
A_52_P135421	-2.5900116
A_52_P135424	0.6561804
A_52_P135455	-1.4200997
A_52_P135469	-3.5427504
